athlete_id,session_id,sensor_id,timestamp_s,body_roll_deg,pitch_deg,yaw_deg,stroke_rate_spm,lap_speed_mps,stroke_type,fatigue_level,movement_quality
A005,S009,SENS02,212,11.92,-3.72,-8.36,37.16,1.23,Backstroke,Medium,Good
A005,S009,SENS02,213,14.74,-4.48,-0.92,39.9,1.313,Backstroke,Medium,Good
A005,S009,SENS02,214,14.76,-4.9,-4.97,37.02,1.245,Backstroke,Medium,Good
A005,S009,SENS02,215,7.36,-5.28,-6.27,38.39,1.237,Backstroke,Medium,Good
A005,S009,SENS02,216,26.28,-10.44,-11.74,38.19,1.176,Backstroke,Medium,Bad
A005,S009,SENS02,217,15.36,-6.08,-0.59,34.01,1.224,Backstroke,Medium,Good
A005,S009,SENS02,218,12.28,-1.44,-3.75,36.33,1.246,Backstroke,Medium,Medium
A005,S009,SENS02,219,16.07,-7.4,1.73,38.33,1.289,Backstroke,Medium,Medium
A005,S009,SENS02,220,26.92,-2.27,-11.31,42.07,1.254,Backstroke,Medium,Bad
A005,S009,SENS02,221,26.44,-4.76,-7.64,36.11,1.339,Backstroke,Medium,Medium
A005,S009,SENS02,222,14.52,-4.74,-6.77,42.53,1.255,Backstroke,Medium,Good
A005,S009,SENS02,223,25.27,-2.67,-9.44,37.76,1.236,Backstroke,Medium,Bad
A005,S009,SENS02,224,19.7,-6.14,-5.19,34.07,1.23,Backstroke,Medium,Good
A005,S009,SENS02,225,19.23,-7.5,-7.69,41.17,1.24,Backstroke,Medium,Medium
A005,S009,SENS02,226,10.18,-2.8,-4.97,37.83,1.29,Backstroke,Medium,Good
A005,S009,SENS02,227,18.05,-4.32,-3.81,40.05,1.207,Backstroke,Medium,Good
A005,S009,SENS02,228,12.41,-2.54,-7.25,37.2,1.364,Backstroke,Medium,Good
A005,S009,SENS02,229,14.0,-2.67,-5.89,36.89,1.2,Backstroke,Medium,Good
A005,S009,SENS02,230,16.09,-7.09,-2.41,35.03,1.225,Backstroke,Medium,Good
A005,S009,SENS02,231,22.18,-2.77,-10.07,36.69,1.288,Backstroke,Medium,Medium
A005,S009,SENS02,232,21.21,-3.47,-8.2,38.9,1.258,Backstroke,Medium,Medium
A005,S009,SENS02,233,21.8,-3.33,-3.73,35.36,1.234,Backstroke,Medium,Medium
A005,S009,SENS02,234,7.02,-0.22,-3.72,36.41,1.231,Backstroke,Medium,Bad
A005,S009,SENS02,235,12.5,-3.14,0.02,33.6,1.302,Backstroke,Medium,Medium
A005,S009,SENS02,236,3.86,-5.8,-10.12,39.59,1.302,Backstroke,Medium,Bad
A005,S009,SENS02,237,15.94,-3.47,-12.96,37.75,1.254,Backstroke,Medium,Medium
A005,S009,SENS02,238,15.54,-2.24,-9.16,36.29,1.295,Backstroke,Medium,Good
A005,S009,SENS02,239,22.41,-12.08,-5.49,34.73,1.236,Backstroke,Medium,Bad
A005,S009,SENS02,240,5.95,-9.76,-3.66,36.13,1.241,Backstroke,Medium,Bad
A005,S009,SENS02,241,11.75,-2.6,-4.33,37.88,1.287,Backstroke,Medium,Good
A005,S009,SENS02,242,12.03,-8.56,-8.93,38.97,1.193,Backstroke,Medium,Medium
A005,S009,SENS02,243,14.42,0.1,-14.32,40.3,1.312,Backstroke,Medium,Bad
A005,S009,SENS02,244,2.5,-8.03,-4.5,33.43,1.196,Backstroke,Medium,Bad
A005,S009,SENS02,245,21.91,1.74,-5.46,38.85,1.249,Backstroke,Medium,Bad
A005,S009,SENS02,246,20.8,-6.12,-1.76,37.9,1.254,Backstroke,Medium,Medium
A005,S009,SENS02,247,21.62,-1.59,-4.52,36.73,1.346,Backstroke,Medium,Medium
A005,S009,SENS02,248,19.48,-5.95,-5.99,41.08,1.206,Backstroke,High,Medium
A005,S009,SENS02,249,24.57,-6.49,-6.09,36.69,1.213,Backstroke,High,Medium
A005,S009,SENS02,250,13.38,-1.68,-5.24,36.15,1.176,Backstroke,High,Medium
A005,S009,SENS02,251,14.43,-6.48,-15.75,39.54,1.162,Backstroke,High,Bad
A005,S009,SENS02,252,12.33,-4.93,-4.05,32.47,1.215,Backstroke,High,Good
A005,S009,SENS02,253,7.97,-8.2,3.52,35.96,1.209,Backstroke,High,Bad
A005,S009,SENS02,254,14.34,-5.14,-1.32,40.92,1.19,Backstroke,High,Good
A005,S009,SENS02,255,12.14,-5.42,1.06,34.96,1.184,Backstroke,High,Medium
A005,S009,SENS02,256,20.08,-7.48,-9.33,34.99,1.215,Backstroke,High,Bad
A005,S009,SENS02,257,11.63,-6.73,-2.62,36.59,1.253,Backstroke,High,Medium
A005,S009,SENS02,258,22.45,-11.27,1.5,31.93,1.199,Backstroke,High,Bad
A005,S009,SENS02,259,10.41,-3.69,-1.57,39.25,1.237,Backstroke,High,Medium
A005,S009,SENS02,260,3.88,-10.09,-8.86,39.87,1.252,Backstroke,High,Bad
A005,S009,SENS02,261,23.53,-9.93,-6.66,38.65,1.212,Backstroke,High,Bad
A005,S009,SENS02,262,10.18,-11.3,-2.26,37.54,1.263,Backstroke,High,Bad
A005,S009,SENS02,263,22.17,-5.26,-12.35,34.21,1.162,Backstroke,High,Bad
A005,S009,SENS02,264,16.61,-4.75,0.81,44.26,1.27,Backstroke,High,Medium
A005,S009,SENS02,265,16.09,-8.6,-6.03,35.96,1.224,Backstroke,High,Medium
A005,S009,SENS02,266,2.86,-6.74,-16.41,35.32,1.161,Backstroke,High,Bad
A005,S009,SENS02,267,9.28,-6.31,-4.38,39.49,1.265,Backstroke,High,Medium
A005,S009,SENS02,268,19.35,-0.78,-1.85,37.8,1.305,Backstroke,High,Bad
A005,S009,SENS02,269,10.21,-2.52,-0.64,39.29,1.132,Backstroke,High,Bad
A005,S009,SENS02,270,14.57,-5.87,-8.27,35.29,1.189,Backstroke,High,Good
A005,S009,SENS02,271,8.74,-1.95,2.61,37.33,1.211,Backstroke,High,Bad
A005,S009,SENS02,272,12.82,0.06,-2.3,41.42,1.184,Backstroke,High,Medium
A005,S009,SENS02,273,15.11,1.78,-1.67,37.5,1.296,Backstroke,High,Bad
A005,S009,SENS02,274,11.6,-2.65,-5.91,36.26,1.13,Backstroke,High,Medium
A005,S009,SENS02,275,14.62,-8.81,0.7,36.42,1.219,Backstroke,High,Medium
A005,S009,SENS02,276,33.48,-0.47,0.21,36.88,1.184,Backstroke,High,Bad
A005,S009,SENS02,277,16.92,-6.01,-1.66,38.73,1.302,Backstroke,High,Medium
A005,S009,SENS02,278,18.67,-7.44,-4.51,34.82,1.291,Backstroke,High,Medium
A005,S009,SENS02,279,23.27,-10.04,-4.36,35.95,1.159,Backstroke,High,Bad
A005,S009,SENS02,280,4.98,-1.56,-4.13,42.33,1.278,Backstroke,High,Bad
A005,S009,SENS02,281,10.71,-7.1,-2.78,34.61,1.142,Backstroke,High,Medium
A005,S009,SENS02,282,5.13,-6.49,-5.48,31.89,1.245,Backstroke,High,Medium
A005,S009,SENS02,283,14.11,-1.89,-3.25,36.72,1.229,Backstroke,High,Medium
A005,S009,SENS02,284,15.79,-8.75,-3.75,34.81,1.191,Backstroke,High,Medium
A005,S009,SENS02,285,25.13,-2.64,-14.07,34.78,1.208,Backstroke,High,Bad
A005,S009,SENS02,286,13.26,-5.64,-13.78,39.47,1.16,Backstroke,High,Medium
A005,S009,SENS02,287,9.97,-7.29,2.08,37.96,1.255,Backstroke,High,Bad
A005,S009,SENS02,288,16.41,-8.71,-1.61,38.25,1.218,Backstroke,High,Medium
A005,S009,SENS02,289,1.86,-2.32,0.04,37.3,1.252,Backstroke,High,Bad
A005,S009,SENS02,290,20.98,-11.43,0.43,33.65,1.315,Backstroke,High,Bad
A005,S009,SENS02,291,25.73,-10.7,-2.3,37.39,1.176,Backstroke,High,Bad
A005,S009,SENS02,292,10.85,-4.15,-0.7,34.06,1.181,Backstroke,High,Medium
A005,S009,SENS02,293,8.74,-8.94,-4.04,35.79,1.129,Backstroke,High,Bad
A005,S009,SENS02,294,22.04,-9.2,-4.82,38.27,1.215,Backstroke,High,Medium
A005,S009,SENS02,295,6.63,-2.93,-6.41,37.21,1.166,Backstroke,High,Medium
A005,S009,SENS02,296,5.84,-6.85,-7.27,37.41,1.181,Backstroke,High,Bad
A005,S009,SENS02,297,14.34,-6.95,-6.64,38.62,1.244,Backstroke,High,Good
A005,S009,SENS02,298,17.62,-1.7,-7.87,37.22,1.323,Backstroke,High,Medium
A005,S009,SENS02,299,13.24,0.1,-2.53,35.59,1.212,Backstroke,High,Medium
A005,S009,SENS02,300,21.07,-3.17,-0.71,37.88,1.228,Backstroke,High,Bad
A005,S009,SENS02,301,8.06,-2.05,-6.86,36.94,1.258,Backstroke,High,Medium
A005,S009,SENS02,302,11.44,-0.97,-7.93,38.05,1.329,Backstroke,High,Medium
A005,S009,SENS02,303,17.52,-7.13,-7.36,34.69,1.237,Backstroke,High,Medium
A005,S009,SENS02,304,19.67,-4.64,-0.53,39.3,1.281,Backstroke,High,Medium
A005,S009,SENS02,305,17.6,-1.09,-2.28,35.72,1.237,Backstroke,High,Medium
A005,S009,SENS02,306,16.7,-4.34,-5.05,40.06,1.321,Backstroke,High,Good
A005,S009,SENS02,307,15.01,-5.15,-2.08,34.67,1.258,Backstroke,High,Good
A005,S009,SENS02,308,16.48,-15.32,-11.26,40.49,1.296,Backstroke,High,Bad
A005,S009,SENS02,309,7.8,-3.44,-0.34,36.55,1.245,Backstroke,High,Bad
A005,S009,SENS02,310,17.17,-3.45,-8.85,35.68,1.265,Backstroke,High,Medium
A005,S009,SENS02,311,10.05,-1.4,-0.3,41.15,1.202,Backstroke,High,Bad
A005,S009,SENS02,312,24.09,0.34,3.82,36.52,1.141,Backstroke,High,Bad
A005,S009,SENS02,313,9.28,-4.2,-2.53,33.41,1.284,Backstroke,High,Medium
A005,S009,SENS02,314,8.11,-5.42,3.59,36.36,1.205,Backstroke,High,Bad
A005,S009,SENS02,315,12.29,-2.0,-5.39,39.46,1.242,Backstroke,High,Medium
A005,S009,SENS02,316,18.99,-6.72,-10.85,41.32,1.175,Backstroke,High,Bad
A005,S009,SENS02,317,14.89,-4.41,-6.77,36.68,1.21,Backstroke,High,Good
A005,S009,SENS02,318,19.42,-7.42,2.97,39.67,1.144,Backstroke,High,Bad
A005,S009,SENS02,319,11.21,-9.17,-8.52,34.6,1.145,Backstroke,High,Bad
A005,S009,SENS02,320,25.52,-7.64,-8.46,37.69,1.255,Backstroke,High,Bad
A005,S009,SENS02,321,16.32,-11.59,0.08,34.69,1.215,Backstroke,High,Bad
A005,S009,SENS02,322,12.55,-5.31,-4.8,37.54,1.226,Backstroke,High,Good
A005,S009,SENS02,323,17.18,-9.85,-6.9,38.09,1.211,Backstroke,High,Medium
A005,S009,SENS02,324,21.2,-4.55,-5.81,40.13,1.178,Backstroke,High,Medium
A005,S009,SENS02,325,14.4,1.48,-8.84,34.21,1.257,Backstroke,High,Bad
A005,S009,SENS02,326,14.94,-1.34,-1.66,36.07,1.244,Backstroke,High,Medium
A005,S009,SENS02,327,11.15,4.12,-10.01,38.35,1.21,Backstroke,High,Bad
A005,S009,SENS02,328,8.08,-1.22,-12.79,35.94,1.222,Backstroke,High,Bad
A005,S009,SENS02,329,5.07,-2.1,-0.11,39.12,1.254,Backstroke,High,Bad
A005,S009,SENS02,330,14.92,-9.92,-10.41,38.41,1.248,Backstroke,High,Bad
A005,S009,SENS02,331,8.3,-6.32,-2.28,40.96,1.201,Backstroke,High,Medium
A005,S009,SENS02,332,16.5,-8.37,-5.86,33.58,1.253,Backstroke,High,Medium
A005,S009,SENS02,333,5.4,-1.88,-12.25,35.39,1.293,Backstroke,High,Bad
A005,S009,SENS02,334,22.68,-6.3,1.95,35.78,1.252,Backstroke,High,Bad
A005,S009,SENS02,335,16.83,-5.66,-4.03,38.38,1.254,Backstroke,High,Good
A005,S009,SENS02,336,19.46,-6.94,-1.47,35.38,1.241,Backstroke,High,Medium
A005,S009,SENS02,337,26.42,-5.31,-1.96,36.47,1.167,Backstroke,High,Bad
A005,S009,SENS02,338,10.52,-4.65,-1.8,37.27,1.157,Backstroke,High,Medium
A005,S009,SENS02,339,11.21,-6.46,-5.43,38.08,1.259,Backstroke,High,Good
A005,S009,SENS02,340,12.0,-2.48,-8.39,36.7,1.234,Backstroke,High,Medium
A005,S009,SENS02,341,17.72,-3.39,4.08,39.11,1.212,Backstroke,High,Bad
A005,S009,SENS02,342,23.35,-4.77,-8.39,34.43,1.221,Backstroke,High,Medium
A005,S009,SENS02,343,13.25,-4.74,-1.16,36.35,1.196,Backstroke,High,Medium
A005,S009,SENS02,344,21.59,-4.12,-4.19,38.55,1.179,Backstroke,High,Medium
A005,S009,SENS02,345,21.25,-3.86,-4.54,39.69,1.177,Backstroke,High,Medium
A005,S009,SENS02,346,13.18,-9.79,-0.79,35.5,1.247,Backstroke,High,Bad
A005,S009,SENS02,347,23.61,-12.06,-3.5,36.93,1.126,Backstroke,High,Bad
A005,S009,SENS02,348,20.42,-7.29,-8.53,37.85,1.219,Backstroke,High,Medium
A005,S009,SENS02,349,16.74,-10.37,3.17,36.94,1.131,Backstroke,High,Bad
A005,S009,SENS02,350,28.53,-3.61,-2.75,36.63,1.069,Backstroke,High,Bad
A005,S009,SENS02,351,13.27,-11.19,-6.4,37.42,1.245,Backstroke,High,Medium
A005,S009,SENS02,352,11.21,-5.33,-2.95,38.44,1.25,Backstroke,High,Good
A005,S009,SENS02,353,28.51,-3.14,5.83,37.05,1.149,Backstroke,High,Bad
A007,S010,SENS01,1,22.94,-11.13,-3.18,35.95,1.3,Backstroke,Low,Bad
A007,S010,SENS01,2,14.58,-3.53,0.29,35.87,1.357,Backstroke,Low,Good
A007,S010,SENS01,3,9.89,-3.79,-11.51,39.96,1.447,Backstroke,Low,Medium
A007,S010,SENS01,4,10.1,-5.07,-7.43,38.3,1.399,Backstroke,Low,Good
A007,S010,SENS01,5,5.66,1.0,-7.79,36.05,1.289,Backstroke,Low,Bad
A007,S010,SENS01,6,9.17,1.54,-2.21,39.96,1.41,Backstroke,Low,Bad
A007,S010,SENS01,7,5.85,-3.86,-5.42,34.62,1.288,Backstroke,Low,Medium
A007,S010,SENS01,8,20.15,-2.41,-3.01,35.68,1.31,Backstroke,Low,Medium
A007,S010,SENS01,9,12.82,-8.9,-11.88,39.34,1.328,Backstroke,Low,Medium
A007,S010,SENS01,10,12.3,-9.15,-13.45,39.5,1.294,Backstroke,Low,Bad
A007,S010,SENS01,11,18.83,-9.85,-4.8,38.49,1.331,Backstroke,Low,Medium
A007,S010,SENS01,12,16.74,-10.86,-0.82,37.21,1.293,Backstroke,Low,Medium
A007,S010,SENS01,13,16.35,-8.86,-10.18,41.57,1.196,Backstroke,Low,Medium
A007,S010,SENS01,14,20.16,-3.19,-4.88,38.29,1.284,Backstroke,Low,Good
A007,S010,SENS01,15,18.25,-5.71,-8.38,35.58,1.295,Backstroke,Low,Good
A007,S010,SENS01,16,13.15,-8.69,-5.49,36.7,1.265,Backstroke,Low,Good
A007,S010,SENS01,17,18.74,-4.83,-1.91,39.73,1.228,Backstroke,Low,Good
A007,S010,SENS01,18,20.53,-3.33,-13.0,38.04,1.289,Backstroke,Low,Bad
A007,S010,SENS01,19,15.24,-3.0,-6.37,36.87,1.344,Backstroke,Low,Good
A007,S010,SENS01,20,15.7,-7.14,-9.16,39.07,1.3,Backstroke,Low,Good
A007,S010,SENS01,21,10.85,-4.9,0.85,37.02,1.268,Backstroke,Low,Medium
A007,S010,SENS01,22,10.45,-4.94,-4.96,38.7,1.259,Backstroke,Low,Good
A007,S010,SENS01,23,15.1,-6.12,-6.92,42.61,1.283,Backstroke,Low,Good
A007,S010,SENS01,24,11.82,-0.14,-11.92,38.12,1.286,Backstroke,Low,Bad
A007,S010,SENS01,25,15.03,-8.47,-4.99,38.67,1.348,Backstroke,Low,Good
A007,S010,SENS01,26,17.32,-4.34,-5.65,33.26,1.349,Backstroke,Low,Good
A007,S010,SENS01,27,12.17,-7.97,-6.33,38.1,1.223,Backstroke,Low,Good
A007,S010,SENS01,28,17.44,-2.08,-2.39,34.31,1.276,Backstroke,Low,Medium
A007,S010,SENS01,29,12.49,-6.23,-9.72,39.38,1.324,Backstroke,Low,Good
A007,S010,SENS01,30,7.47,-3.1,-4.31,38.03,1.257,Backstroke,Low,Medium
A007,S010,SENS01,31,10.16,-2.78,-2.92,37.82,1.385,Backstroke,Low,Medium
A007,S010,SENS01,32,8.69,-3.89,-1.33,43.35,1.337,Backstroke,Low,Medium
A007,S010,SENS01,33,16.08,-6.48,-3.88,35.94,1.236,Backstroke,Low,Good
A007,S010,SENS01,34,15.07,-11.06,-7.4,36.99,1.252,Backstroke,Low,Medium
A007,S010,SENS01,35,13.17,-4.59,-7.96,39.22,1.219,Backstroke,Low,Good
A007,S010,SENS01,36,6.27,-6.4,0.49,35.52,1.352,Backstroke,Low,Medium
A007,S010,SENS01,37,9.87,-4.7,-12.69,39.62,1.284,Backstroke,Low,Medium
A007,S010,SENS01,38,19.07,-6.6,1.04,37.48,1.372,Backstroke,Low,Medium
A007,S010,SENS01,39,5.47,-8.72,-5.31,39.25,1.332,Backstroke,Low,Medium
A007,S010,SENS01,40,13.9,-6.03,-5.27,39.58,1.307,Backstroke,Low,Good
A007,S010,SENS01,41,15.83,-9.83,-4.42,37.8,1.303,Backstroke,Low,Good
A007,S010,SENS01,42,4.77,-1.96,-3.18,41.26,1.26,Backstroke,Low,Medium
A007,S010,SENS01,43,18.79,-5.44,-10.8,33.67,1.302,Backstroke,Low,Medium
A007,S010,SENS01,44,8.48,-4.06,-6.5,36.57,1.335,Backstroke,Low,Good
A007,S010,SENS01,45,13.51,-4.92,-6.81,38.38,1.353,Backstroke,Low,Good
A007,S010,SENS01,46,22.85,-5.29,-6.65,39.45,1.346,Backstroke,Low,Good
A007,S010,SENS01,47,10.94,1.01,-0.98,38.62,1.273,Backstroke,Low,Bad
A007,S010,SENS01,48,8.57,-7.75,-2.88,37.22,1.225,Backstroke,Low,Medium
A007,S010,SENS01,49,17.45,-4.43,-9.83,37.78,1.383,Backstroke,Low,Good
A007,S010,SENS01,50,19.03,-5.71,-10.79,39.13,1.232,Backstroke,Low,Medium
A007,S010,SENS01,51,10.6,-4.41,-1.56,37.01,1.378,Backstroke,Low,Good
A007,S010,SENS01,52,24.78,-3.23,-4.98,38.92,1.261,Backstroke,Low,Medium
A007,S010,SENS01,53,10.58,-9.02,-7.29,37.96,1.252,Backstroke,Low,Medium
A007,S010,SENS01,54,18.65,-4.0,-4.26,33.13,1.35,Backstroke,Low,Good
A007,S010,SENS01,55,16.22,-5.26,-5.13,38.98,1.321,Backstroke,Low,Good
A007,S010,SENS01,56,15.1,-8.72,-8.67,36.49,1.23,Backstroke,Low,Medium
A007,S010,SENS01,57,11.01,-6.94,-11.78,39.54,1.287,Backstroke,Low,Medium
A007,S010,SENS01,58,10.36,-5.19,-6.22,34.9,1.339,Backstroke,Low,Good
A007,S010,SENS01,59,12.32,-7.57,-4.43,36.83,1.259,Backstroke,Low,Good
A007,S010,SENS01,60,25.45,-0.02,-8.51,39.21,1.303,Backstroke,Low,Bad
A007,S010,SENS01,61,8.58,-5.13,-6.3,42.12,1.295,Backstroke,Low,Good
A007,S010,SENS01,62,5.14,-10.16,-5.73,36.97,1.297,Backstroke,Low,Bad
A007,S010,SENS01,63,8.96,-1.13,-10.1,34.56,1.307,Backstroke,Low,Bad
A007,S010,SENS01,64,11.38,-1.89,-3.09,38.37,1.307,Backstroke,Low,Medium
A007,S010,SENS01,65,13.99,-3.17,-1.63,38.33,1.343,Backstroke,Low,Good
A007,S010,SENS01,66,9.23,-8.44,-9.25,38.18,1.42,Backstroke,Low,Medium
A007,S010,SENS01,67,9.92,-4.32,-4.23,37.96,1.273,Backstroke,Low,Good
A007,S010,SENS01,68,19.53,-8.55,-3.62,36.56,1.333,Backstroke,Low,Medium
A007,S010,SENS01,69,18.34,-1.75,-1.23,38.42,1.271,Backstroke,Low,Medium
A007,S010,SENS01,70,12.0,-4.24,-1.59,39.06,1.341,Backstroke,Low,Good
A007,S010,SENS01,71,14.43,-0.12,-11.78,37.14,1.298,Backstroke,Low,Medium
A007,S010,SENS01,72,11.69,-3.48,-3.73,36.59,1.216,Backstroke,Low,Good
A007,S010,SENS01,73,14.98,-4.74,-1.61,38.07,1.368,Backstroke,Low,Good
A007,S010,SENS01,74,19.7,-5.13,2.58,38.38,1.263,Backstroke,Low,Medium
A007,S010,SENS01,75,7.31,-9.83,-3.33,37.18,1.308,Backstroke,Low,Medium
A007,S010,SENS01,76,12.38,-6.26,-6.25,36.12,1.303,Backstroke,Low,Good
A007,S010,SENS01,77,24.79,-4.11,-5.73,34.22,1.268,Backstroke,Low,Medium
A007,S010,SENS01,78,12.58,-7.64,-6.96,38.92,1.283,Backstroke,Low,Good
A007,S010,SENS01,79,17.05,-6.69,-7.07,37.45,1.391,Backstroke,Low,Good
A007,S010,SENS01,80,19.28,-11.57,-6.08,36.76,1.321,Backstroke,Low,Medium
A007,S010,SENS01,81,14.8,-4.04,-4.44,35.44,1.373,Backstroke,Low,Good
A007,S010,SENS01,82,16.87,-7.22,-8.45,34.31,1.261,Backstroke,Low,Good
A007,S010,SENS01,83,10.11,0.07,-4.3,37.23,1.287,Backstroke,Low,Medium
A007,S010,SENS01,84,5.97,-6.53,2.4,38.97,1.348,Backstroke,Low,Bad
A007,S010,SENS01,85,14.44,-4.35,-5.15,42.23,1.253,Backstroke,Low,Good
A007,S010,SENS01,86,13.14,-2.18,2.0,39.19,1.313,Backstroke,Low,Medium
A007,S010,SENS01,87,25.87,-1.45,-6.19,40.32,1.314,Backstroke,Low,Bad
A007,S010,SENS01,88,12.22,-8.37,-0.09,33.34,1.306,Backstroke,Low,Medium
A007,S010,SENS01,89,12.12,-5.07,-3.4,39.4,1.277,Backstroke,Low,Good
A007,S010,SENS01,90,11.08,-10.25,-4.8,37.41,1.266,Backstroke,Low,Medium
A007,S010,SENS01,91,10.32,-3.13,-1.65,38.0,1.297,Backstroke,Low,Medium
A007,S010,SENS01,92,21.38,-4.34,-6.65,41.1,1.353,Backstroke,Low,Good
A007,S010,SENS01,93,11.99,-9.09,0.13,35.59,1.226,Backstroke,Low,Medium
A007,S010,SENS01,94,9.53,-7.56,-10.53,40.42,1.307,Backstroke,Low,Medium
A007,S010,SENS01,95,18.22,-8.69,-6.65,38.3,1.378,Backstroke,Low,Medium
A007,S010,SENS01,96,20.1,-8.92,1.38,34.1,1.306,Backstroke,Low,Bad
A007,S010,SENS01,97,25.66,-6.99,-6.37,34.06,1.291,Backstroke,Low,Medium
A007,S010,SENS01,98,8.34,-7.28,-5.64,36.39,1.407,Backstroke,Low,Medium
A007,S010,SENS01,99,24.67,-8.69,-0.6,36.51,1.213,Backstroke,Low,Bad
A007,S010,SENS01,100,16.06,-9.53,-5.24,40.74,1.293,Backstroke,Low,Good
A007,S010,SENS01,101,18.07,-6.43,-0.87,36.29,1.224,Backstroke,Low,Medium
A007,S010,SENS01,102,11.72,-5.62,-0.49,37.62,1.323,Backstroke,Low,Good
A007,S010,SENS01,103,12.24,-4.16,-12.7,36.25,1.327,Backstroke,Low,Medium
A007,S010,SENS01,104,14.04,-1.37,-8.95,37.83,1.314,Backstroke,Low,Medium
A007,S010,SENS01,105,17.62,-10.95,5.64,38.32,1.304,Backstroke,Low,Bad
A007,S010,SENS01,106,18.88,-3.8,-0.26,35.89,1.252,Backstroke,Low,Medium
A007,S010,SENS01,107,22.27,-3.11,-7.18,40.97,1.228,Backstroke,Medium,Medium
A007,S010,SENS01,108,15.91,-7.29,-4.47,36.5,1.268,Backstroke,Medium,Good
A007,S010,SENS01,109,15.29,-7.15,-3.26,34.68,1.194,Backstroke,Medium,Good
A007,S010,SENS01,110,13.77,-6.95,-4.58,37.09,1.293,Backstroke,Medium,Good
A007,S010,SENS01,111,27.23,-12.0,-5.03,39.25,1.331,Backstroke,Medium,Bad
A007,S010,SENS01,112,10.7,1.65,1.02,37.76,1.277,Backstroke,Medium,Bad
A007,S010,SENS01,113,21.83,-2.7,-3.4,34.07,1.283,Backstroke,Medium,Medium
A007,S010,SENS01,114,5.82,-8.04,-5.82,36.1,1.191,Backstroke,Medium,Medium
A007,S010,SENS01,115,19.71,0.93,-4.06,36.32,1.233,Backstroke,Medium,Medium
A007,S010,SENS01,116,9.68,-3.23,-7.49,38.55,1.323,Backstroke,Medium,Medium
A007,S010,SENS01,117,19.64,-7.63,-7.87,36.75,1.314,Backstroke,Medium,Medium
A007,S010,SENS01,118,13.27,-5.01,-2.6,33.93,1.199,Backstroke,Medium,Good
A007,S010,SENS01,119,17.77,-6.06,-10.57,34.67,1.226,Backstroke,Medium,Medium
A007,S010,SENS01,120,16.48,-7.78,4.15,38.01,1.271,Backstroke,Medium,Medium
A007,S010,SENS01,121,5.97,-5.95,-8.6,34.5,1.185,Backstroke,Medium,Medium
A007,S010,SENS01,122,9.28,-6.78,0.93,38.27,1.283,Backstroke,Medium,Medium
A007,S010,SENS01,123,18.26,-8.83,-0.28,41.27,1.268,Backstroke,Medium,Medium
A007,S010,SENS01,124,14.68,-10.25,-15.44,38.42,1.231,Backstroke,Medium,Bad
A007,S010,SENS01,125,22.35,-5.07,-3.53,38.21,1.265,Backstroke,Medium,Good
A007,S010,SENS01,126,18.35,-2.28,-8.73,38.34,1.292,Backstroke,Medium,Medium
A007,S010,SENS01,127,13.81,-4.82,-4.21,36.75,1.274,Backstroke,Medium,Good
A007,S010,SENS01,128,7.92,-6.16,2.11,36.42,1.312,Backstroke,Medium,Medium
A007,S010,SENS01,129,24.91,-1.9,-11.08,40.64,1.309,Backstroke,Medium,Bad
A007,S010,SENS01,130,6.52,-4.88,-4.74,37.2,1.273,Backstroke,Medium,Good
A007,S010,SENS01,131,11.16,-3.33,-2.01,37.87,1.294,Backstroke,Medium,Good
A007,S010,SENS01,132,24.72,-6.38,-6.31,36.89,1.295,Backstroke,Medium,Medium
A007,S010,SENS01,133,11.12,-0.1,-4.09,35.83,1.31,Backstroke,Medium,Medium
A007,S010,SENS01,134,15.93,-5.52,-9.68,38.5,1.282,Backstroke,Medium,Good
A007,S010,SENS01,135,20.89,-2.11,-5.39,36.67,1.201,Backstroke,Medium,Medium
A007,S010,SENS01,136,18.22,-4.2,-6.1,36.34,1.101,Backstroke,Medium,Good
A007,S010,SENS01,137,13.2,-5.58,-2.47,33.75,1.298,Backstroke,Medium,Good
A007,S010,SENS01,138,24.21,-6.38,-2.52,37.62,1.181,Backstroke,Medium,Medium
A007,S010,SENS01,139,10.66,-3.32,-9.43,34.14,1.143,Backstroke,Medium,Medium
A007,S010,SENS01,140,18.92,-5.63,-5.9,35.03,1.238,Backstroke,Medium,Good
A007,S010,SENS01,141,6.66,-5.4,-5.37,35.99,1.242,Backstroke,Medium,Good
A007,S010,SENS01,142,14.07,-2.56,-5.99,34.39,1.321,Backstroke,Medium,Good
A007,S010,SENS01,143,9.02,0.57,-2.05,36.07,1.3,Backstroke,Medium,Bad
A007,S010,SENS01,144,12.61,-9.62,-1.82,33.57,1.226,Backstroke,Medium,Medium
A007,S010,SENS01,145,23.04,-7.24,-4.65,36.25,1.19,Backstroke,Medium,Medium
A007,S010,SENS01,146,12.55,-7.17,-1.55,34.43,1.188,Backstroke,Medium,Medium
A007,S010,SENS01,147,16.04,-8.12,-6.38,35.79,1.22,Backstroke,Medium,Good
A007,S010,SENS01,148,13.89,-6.22,-4.48,37.08,1.223,Backstroke,Medium,Good
A007,S010,SENS01,149,19.85,-2.83,-4.23,37.34,1.219,Backstroke,Medium,Good
A007,S010,SENS01,150,28.22,-3.22,-0.5,32.21,1.334,Backstroke,Medium,Bad
A007,S010,SENS01,151,18.73,-10.08,-7.32,38.84,1.241,Backstroke,Medium,Medium
